,kwh,temp,temp,temp,wspd,wchill
,sum,min,max,mean,mean,mean
2022-03-01,79.887,-19.4,1.1,-10.0875,4.816666666666666,-2.373051847740497
2022-03-02,29.264,-3.3,2.2,-0.004166666666666652,6.541666666666667,1.2483214788480548
2022-03-03,53.124,-6.7,0.0,-3.4,5.308333333333334,0.8189572710827827
2022-03-04,49.235,-17.8,-2.8,-9.6,5.033333333333333,-4.388577764018909
2022-03-05,50.755,-16.7,3.9,-7.041666666666667,4.558333333333334,0.6287780170064631
2022-03-06,52.138,-2.2,7.8,2.841666666666667,6.608333333333333,6.919001086551483
2022-03-07,56.327,4.4,12.2,7.6125,5.508333333333333,9.986031908972018
2022-03-08,42.723,1.1,4.4,2.8625000000000003,12.387500000000001,2.473284447626162
2022-03-09,51.905,-6.1,1.1,-2.2041666666666666,3.641666666666667,4.557298503329891
2022-03-10,52.616,-4.4,7.8,0.9874999999999999,4.333333333333333,8.194854915929696
2022-03-11,41.977,-3.3,7.2,1.9333333333333333,3.9,8.984905964888226
2022-03-12,60.480000000000004,0.0,6.7,3.6125000000000003,6.075,6.5074086765373025
2022-03-13,37.398,-5.6,0.6,-2.765217391304348,15.256521739130436,-7.73857257972412
2022-03-14,70.629,-6.7,6.7,-0.3166666666666667,6.908333333333334,2.8412994986974573
2022-03-15,60.424,-2.2,10.0,2.966666666666667,2.15,11.514092419469167
2022-03-16,57.959,0.6,7.8,3.220833333333333,3.5666666666666664,9.70859250097486
2022-03-17,48.973,-1.1,8.9,4.625,5.958333333333333,7.572887881702228
2022-03-18,32.215,0.6,18.3,8.566666666666666,2.9499999999999997,16.34341666972281
2022-03-19,62.205999999999996,6.1,11.7,8.083333333333334,10.966666666666667,7.370451430522775
2022-03-20,55.649,1.7,9.4,4.929166666666666,5.783333333333334,6.395301842344978
2022-03-21,51.672,-0.6,10.0,6.383333333333333,9.8375,7.154692335647602
2022-03-22,65.531,-2.2,5.6,2.4791666666666665,12.008333333333333,0.531611507683305
2022-03-23,51.044,-2.8,10.0,2.6833333333333336,6.291666666666667,3.50435828696636
2022-03-24,66.43599999999999,-2.2,5.0,1.804166666666667,5.3999999999999995,7.627390783967535
2022-03-25,64.991,1.1,11.7,4.545833333333333,8.683333333333334,4.0532493440496316
2022-03-26,50.76,0.6,10.6,6.670833333333333,4.108333333333333,12.191475650801486
2022-03-27,60.394999999999996,-2.2,9.4,3.8666666666666667,2.8000000000000003,11.605486717748816
2022-03-28,47.730000000000004,-4.4,5.6,-1.0375,10.629166666666666,-4.62168924918925
2022-03-29,66.88,-7.8,1.1,-4.1875,11.516666666666666,-7.774798005706741
2022-03-30,50.401,-3.3,9.4,1.1125,10.4125,-1.522187449460139
2022-03-31,60.357,1.7,8.3,4.8625,4.141666666666667,9.744807822559459
2022-04-01,45.783,5.6,12.2,9.908333333333333,6.891666666666667,12.577320803147622
2022-04-02,53.641999999999996,1.1,9.4,4.833333333333333,11.695833333333333,2.692932960090005
2022-04-03,62.425,-3.3,7.8,2.9958333333333336,4.333333333333333,9.247040002606914
2022-04-04,39.465,2.8,12.8,6.7875000000000005,6.695833333333333,10.666954104773732
2022-04-05,44.237,-2.8,14.4,5.895833333333333,5.7875000000000005,11.248653493721825
2022-04-06,43.615,-1.7,13.3,5.7625,5.958333333333333,11.091359784734122
2022-04-07,59.343,-1.7,10.0,3.6999999999999997,5.591666666666666,9.683499270845848
2022-04-08,52.861000000000004,5.0,11.7,7.429166666666666,16.770833333333332,4.578083922336808
2022-04-09,52.105,-0.6,10.0,6.016666666666667,4.291666666666667,11.761371097440032
2022-04-10,45.896,0.0,12.8,6.579166666666667,7.491666666666667,8.969493054645147
2022-04-11,42.9,4.4,16.7,9.545833333333333,8.716666666666667,8.890976380653429
2022-04-12,30.844,2.2,18.3,9.4625,4.679166666666666,14.622677498777572
2022-04-13,39.128,2.2,16.1,9.141666666666667,2.975,15.331023720963222
2022-04-14,47.156,6.7,7.8,7.120833333333334,10.516666666666667,5.1484845023917
2022-04-15,32.738,5.6,18.3,10.208333333333334,4.966666666666667,15.269873014045038
2022-04-16,30.998,8.3,13.3,11.275,13.920833333333334,10.536567654485008
2022-04-17,42.376,3.9,8.9,6.3374999999999995,7.575,7.232561417564599
2022-04-18,50.095,1.1,11.7,6.129166666666666,8.450000000000001,6.591737578678312
2022-04-19,58.763999999999996,4.4,11.7,7.229166666666667,18.783333333333335,5.3011742300032845
2022-04-20,45.5,4.4,11.1,7.6375,14.933333333333332,5.089993297493051
2022-04-21,53.602,-2.8,10.0,4.995833333333334,8.9375,7.946925818339722
2022-04-22,37.763999999999996,3.3,14.4,9.966666666666667,12.8125,8.86975076331999
2022-04-23,39.351,-1.1,15.0,7.870833333333334,6.616666666666667,8.230428810401888
2022-04-24,38.076,-2.2,15.6,6.208333333333333,4.575,11.713433249971573
2022-04-25,54.833,0.6,12.2,6.254166666666666,5.3999999999999995,12.024751145742632
2022-04-26,44.178,4.4,10.6,7.4750000000000005,8.512500000000001,8.93729325213821
2022-04-27,47.003,6.7,10.6,8.6,4.0,13.018277594490309
2022-04-28,49.507,2.2,9.4,5.6375,14.154166666666667,2.7138576924342677
2022-04-29,54.396,2.8,9.4,6.8500000000000005,10.558333333333334,4.857274543008968
2022-04-30,31.846,3.3,14.4,8.054166666666667,7.6499999999999995,7.895236253495965
2022-05-01,41.939,-0.6,15.0,7.4750000000000005,6.704166666666667,12.71745105801478
2022-05-02,38.418,0.0,13.3,7.216666666666666,5.941666666666666,12.604574912942459
2022-05-03,23.259,7.8,15.0,10.366666666666667,5.25,15.383859834795189
2022-05-04,34.68,5.6,10.0,8.441666666666666,5.316666666666666,11.649111887559918
2022-05-05,22.902,7.8,19.4,12.2875,5.641666666666667,16.570518946193495
2022-05-06,26.712,3.3,15.6,10.791666666666666,6.445833333333333,15.601922919269922
2022-05-07,25.277,3.9,12.2,8.4375,8.825000000000001,9.820109324494512
2022-05-08,48.423,0.0,12.8,6.833333333333333,5.266666666666667,12.005427971141394
2022-05-09,38.647,-1.1,18.3,8.604166666666666,7.879166666666666,13.954481805298235
2022-05-10,22.06,1.7,19.4,10.641666666666667,5.820833333333333,15.820048011488254
2022-05-11,26.335,0.6,22.2,11.808333333333332,6.408333333333332,16.541534949012647
2022-05-12,18.615,7.8,23.9,15.370833333333332,4.375,20.940722061739915
2022-05-13,20.386,11.1,21.7,15.375,9.879166666666666,16.595525354959893
2022-05-14,6.869,12.2,30.0,20.849999999999998,8.125,24.14796071341344
2022-05-15,4.8580000000000005,12.8,20.6,15.895833333333334,5.041666666666667,18.650055947358023
2022-05-16,7.049,11.1,20.0,13.774999999999999,7.325,15.292329308469379
2022-05-17,2.865,11.7,22.8,16.554166666666667,10.6125,16.964329025897886
2022-05-18,9.196,10.0,19.4,14.045833333333334,12.620833333333335,13.5131845123478
2022-05-19,23.462,3.9,14.4,9.4375,4.633333333333334,14.25202588052837
2022-05-20,18.445,8.9,15.0,11.004166666666668,7.358333333333333,12.73154246790495
2022-05-21,12.528,9.4,17.8,12.879166666666668,8.533333333333333,13.468583978542789
2022-05-22,5.379,12.2,21.7,16.158333333333335,5.791666666666667,19.28514623666279
2022-05-23,4.483,15.6,21.1,17.958333333333332,6.8500000000000005,19.63116168948121
2022-05-24,7.555,7.2,17.2,12.820833333333333,8.908333333333333,13.806214202116683
2022-05-25,29.344,3.9,18.9,11.508333333333333,6.045833333333333,17.03631853858101
2022-05-26,11.529,7.8,17.2,13.245833333333332,10.591666666666667,14.383085318218248
2022-05-27,12.009,13.9,24.4,18.2,14.470833333333333,18.170360834795535
2022-05-28,15.5,16.7,22.8,18.75,10.533333333333333,19.48583742962334
2022-05-29,9.301,9.4,25.0,17.770833333333332,6.295833333333333,22.396676207523722
2022-05-30,18.896,9.4,27.2,19.037499999999998,5.550000000000001,23.544984982957967
2022-05-31,7.227,12.2,21.7,15.016666666666667,5.708333333333333,17.193047472450196
2022-06-01,10.361,5.0,18.3,11.887500000000001,6.683333333333334,15.513098227859603
2022-06-02,11.62,11.1,18.9,13.658333333333333,4.8,16.864621819673065
2022-06-03,14.725999999999999,10.6,15.5,13.045833333333334,6.8,14.254364025450997
2022-06-04,14.135,11.1,16.7,13.316666666666668,6.045833333333333,16.04994556065004
2022-06-05,19.052,11.1,21.1,15.1625,5.991666666666667,18.18243462858383
2022-06-06,22.022,6.1,23.3,15.166666666666666,4.0625,21.11447075497301
2022-06-07,9.584,8.9,22.8,15.816666666666668,6.666666666666667,20.24016568263937
2022-06-08,6.71,14.4,20.0,17.166666666666668,12.679166666666667,17.112569240363683
2022-06-09,10.36,11.1,18.3,14.820833333333333,4.95,19.012558653974978
2022-06-10,14.907,9.4,23.9,17.266666666666666,7.0625,20.61010502233412
2022-06-11,12.06,9.4,23.3,17.045833333333334,5.641666666666667,21.231305187109047
2022-06-12,17.34,10.0,25.0,17.266666666666666,5.933333333333334,22.144610443038115
2022-06-13,19.643,15.6,23.3,18.541666666666668,5.616666666666667,21.519033702936607
2022-06-14,8.655,11.1,25.0,18.516666666666666,3.25,22.82486532480861
2022-06-15,12.13,12.2,26.1,19.104166666666668,4.333333333333333,22.88619073411571
2022-06-16,3.135,10.0,21.1,16.020833333333332,7.2875000000000005,20.228146140253447
2022-06-17,2.824,16.1,23.9,19.054166666666667,11.416666666666666,19.57448811427216
2022-06-18,2.874,12.2,18.9,15.404166666666667,6.816666666666666,18.034830931082535
2022-06-19,3.015,10.0,15.0,11.883333333333333,9.15,11.789728784033647
2022-06-20,2.996,10.0,22.8,15.083333333333334,8.637500000000001,15.368608302065368
2022-06-21,14.082,6.1,18.9,13.383333333333333,7.1000000000000005,17.639756357056676
2022-06-22,17.38,8.3,17.8,13.870833333333332,8.35,16.327947323350397
2022-06-23,9.973,13.3,21.7,16.733333333333334,10.05,16.831494555069515
2022-06-24,14.082,10.6,24.4,17.625,5.358333333333333,21.871568199351277
2022-06-25,19.366,12.8,30.0,21.891666666666666,5.3999999999999995,26.226348648466097
2022-06-26,34.009,16.1,29.4,22.316666666666666,5.341666666666668,26.276801792687788
2022-06-27,14.494,16.1,22.2,19.954166666666666,6.6499999999999995,22.779135830775967
2022-06-28,17.796,13.9,25.0,20.570833333333333,6.633333333333333,23.009376305711857
2022-06-29,15.753,10.6,25.6,18.337500000000002,4.891666666666667,23.282277331332647
2022-06-30,14.619,13.3,25.0,19.870833333333334,3.975,23.625608177468
2022-07-01,30.807000000000002,12.8,27.8,20.337500000000002,7.191666666666666,24.562169216466142
2022-07-02,14.79,20.6,27.2,23.616666666666664,8.270833333333334,25.495569845153128
2022-07-03,10.282,13.9,28.3,20.975,3.0416666666666665,25.657527546908373
2022-07-04,10.337,11.1,26.7,20.045833333333334,4.516666666666667,24.348746087237476
2022-07-05,14.026,10.6,25.6,18.104166666666668,4.366666666666666,22.87754224338427
2022-07-06,16.512999999999998,16.7,25.0,21.004166666666666,9.166666666666666,21.971902938800806
2022-07-07,11.687,10.0,23.9,18.212500000000002,6.108333333333333,22.85213645570207
2022-07-08,20.124,17.8,26.7,21.25,10.174999999999999,22.512352579640723
2022-07-09,12.975,15.0,25.6,19.879166666666666,4.075,23.72210992886718
2022-07-10,17.677,8.3,25.6,17.983333333333334,4.5375000000000005,22.92558299199085
2022-07-11,22.154,11.1,25.6,19.6375,6.891666666666667,23.723668576658614
2022-07-12,16.837,18.3,26.1,21.8875,13.783333333333333,22.899628178917638
2022-07-13,21.031,16.1,29.4,22.95,4.2749999999999995,26.29667463476379
2022-07-14,17.323,17.2,27.8,22.02916666666667,4.9750000000000005,25.644844874603322
2022-07-15,19.604,14.4,27.8,20.791666666666668,5.266666666666667,24.655714882577612
2022-07-16,11.223,11.7,27.2,19.816666666666666,5.504166666666666,24.636657636419955
2022-07-17,21.91,17.2,29.4,23.28333333333333,5.883333333333333,26.16651873807656
2022-07-18,23.373,16.1,26.1,21.175,5.808333333333334,24.696961314496026
2022-07-19,18.501,20.6,32.2,25.325,13.283333333333333,26.88549448809282
2022-07-20,22.341,17.8,31.7,25.429166666666664,5.641666666666667,29.115091373226026
2022-07-21,16.766000000000002,19.4,27.8,23.8125,8.666666666666666,26.862213825882588
2022-07-22,28.266,17.2,31.1,24.375,5.416666666666667,28.410973884793254
2022-07-23,21.359,16.7,32.8,25.375,5.625,29.364775990472765
2022-07-24,25.929000000000002,18.3,30.0,24.833333333333332,7.358333333333333,28.412433808306414
2022-07-25,21.673,21.1,26.7,23.983333333333334,7.841666666666666,25.91451136005101
2022-07-26,14.592,15.6,26.1,21.625,4.891666666666667,25.68680793488579
2022-07-27,22.656,14.4,27.2,21.3625,5.216666666666667,25.21085427332818
2022-07-28,16.703,13.9,27.2,21.083333333333332,5.95,25.39931871596477
2022-07-29,20.336,20.6,29.4,24.46666666666667,7.016666666666667,26.940427398458255
2022-07-30,18.481,17.2,27.2,22.34583333333333,4.7124999999999995,26.022406564959855
2022-07-31,32.354,15.6,27.8,22.087500000000002,7.133333333333334,25.28133160484475
2022-08-01,23.424,16.1,28.9,22.316666666666666,6.345833333333334,26.3331458233834
2022-08-02,18.568,19.4,27.8,22.520833333333332,7.758333333333334,25.06807578253414
2022-08-03,24.884,18.9,27.2,23.59166666666667,4.0,27.068812757990028
2022-08-04,25.698,17.8,29.4,23.5125,7.658333333333334,26.417146458871446
2022-08-05,29.755,20.6,30.0,25.162499999999998,2.8000000000000003,28.6152668910026
2022-08-06,32.173,20.6,30.0,25.058333333333334,5.825,28.336808624494605
2022-08-07,25.781,21.1,32.2,26.083333333333332,5.616666666666667,29.377021448044417
2022-08-08,25.398,21.7,28.3,24.46666666666667,6.5,27.314146041530886
2022-08-09,13.105,17.8,23.9,20.279166666666665,5.583333333333333,22.587120949223802
2022-08-10,26.139,17.8,20.6,19.004166666666666,3.4499999999999997,22.722294038756147
2022-08-11,20.114,14.4,23.3,19.008333333333333,4.8,22.920519498188487
2022-08-12,20.248,15.6,26.7,21.849999999999998,3.3666666666666667,25.422112629356196
2022-08-13,14.63,13.9,24.4,19.495833333333334,1.3083333333333333,24.48165022683204
2022-08-14,24.713,13.3,26.1,20.075,2.8000000000000003,24.942193240383062
2022-08-15,18.525000000000002,11.7,26.7,19.645833333333332,4.033333333333333,24.544566649632372
2022-08-16,13.521,15.6,27.8,21.633333333333336,5.583333333333333,25.96930435891541
2022-08-17,11.02,16.1,20.0,18.604166666666668,3.75,21.69673855241608
2022-08-18,8.135,16.1,21.1,17.583333333333332,8.200000000000001,17.951057246144902
2022-08-19,13.747,16.7,30.0,22.191666666666666,6.366666666666667,25.175744894797177
2022-08-20,12.600999999999999,13.3,30.6,21.662499999999998,4.933333333333334,26.440868536802608
2022-08-21,13.993,15.6,28.3,21.608333333333334,4.933333333333334,25.909130808597805
2022-08-22,25.19,17.2,25.6,21.379166666666666,4.633333333333334,24.821447996140517
2022-08-23,11.029,20.0,25.6,21.854166666666668,3.641666666666667,25.04309355921437
2022-08-24,12.112,18.3,25.6,20.704166666666666,3.1916666666666664,24.615774234145277
2022-08-25,12.782,16.7,28.9,21.537499999999998,3.8249999999999997,25.49463525001445
2022-08-26,14.609,17.2,25.0,20.295833333333334,2.225,24.63017603709001
2022-08-27,16.866,17.2,24.4,19.870833333333334,2.783333333333333,23.699222620439556
2022-08-28,8.254,16.1,24.4,19.879166666666666,5.941666666666666,24.133071300582817
2022-08-29,22.483,15.6,26.7,21.033333333333335,5.883333333333333,25.22998278046983
2022-08-30,19.665,21.1,28.3,24.191666666666666,12.933333333333332,25.549240388921252
2022-08-31,15.909,20.0,27.2,23.170833333333334,11.283333333333333,24.347574792045776
2022-09-01,11.907,12.8,23.9,18.583333333333332,5.116666666666666,22.791594202521992
2022-09-02,25.886,7.8,21.7,15.183333333333335,3.8833333333333333,21.071806250792417
2022-09-03,11.968,8.3,22.8,15.625,4.966666666666667,21.091869457540543
2022-09-04,7.927,11.7,27.2,18.783333333333335,3.85,24.10294731492429
2022-09-05,8.068999999999999,15.0,20.6,16.916666666666668,2.6916666666666664,21.063276835461526
2022-09-06,7.06,15.0,17.8,16.183333333333334,2.875,20.714002832778053
2022-09-07,11.543,10.6,22.8,17.1375,3.025,22.563003638639113
2022-09-08,11.511,9.4,22.8,15.833333333333334,3.3249999999999997,21.714079946972884
2022-09-09,24.017,8.3,26.7,16.833333333333332,2.6750000000000003,22.757637678142288
2022-09-10,12.583,12.8,28.3,20.225,2.9499999999999997,25.233387762969567
2022-09-11,15.884,15.6,26.7,20.895833333333332,1.325,25.88728663587843
2022-09-12,14.158,17.8,26.7,22.108333333333334,2.8333333333333335,26.230492417107513
2022-09-13,10.281,17.2,22.2,19.370833333333334,4.108333333333333,22.35436584540265
2022-09-14,11.589,17.8,26.1,21.8,9.683333333333334,23.222166551796224
2022-09-15,7.13,11.7,18.9,15.720833333333333,8.575000000000001,17.06796780708106
2022-09-16,8.079,6.7,20.0,13.674999999999999,6.241666666666667,16.967693258211494
2022-09-17,10.467,4.4,20.6,12.733333333333334,3.8666666666666667,17.60135980934681
2022-09-18,19.021,11.1,25.0,16.554166666666667,2.858333333333333,21.39345747872333
2022-09-19,20.113,11.1,16.1,13.4625,4.7250000000000005,16.127156641697287
2022-09-20,15.046,11.7,15.0,13.504166666666668,5.425,15.080981055931916
2022-09-21,16.027,10.6,20.0,14.5,4.441666666666666,18.411468479585395
2022-09-22,9.71,12.2,18.3,15.766666666666666,5.825,18.743119726567656
2022-09-23,18.373,6.1,15.6,11.391666666666666,7.358333333333333,12.453621117580491
2022-09-24,19.791,8.3,18.9,13.054166666666667,11.875,12.585955427088328
2022-09-25,27.53,4.4,18.3,11.7125,4.516666666666667,17.5777583494564
2022-09-26,17.374,15.0,21.7,17.4875,8.366666666666667,19.20030060066
2022-09-27,9.414,11.1,21.7,16.629166666666666,7.7625,19.201360674959016
2022-09-28,11.919,7.2,20.6,13.9625,1.7583333333333335,20.334124638122983
2022-09-29,11.904,8.3,17.2,13.35,3.283333333333333,18.80203965615441
2022-09-30,23.514,1.1,16.1,8.9125,2.125,16.189297872321017
2022-10-01,26.486,3.9,17.2,9.924999999999999,1.6583333333333332,17.883006791267547
2022-10-02,26.859,6.7,13.3,10.625,7.541666666666667,11.492057386700383
2022-10-03,44.62,1.7,15.0,6.983333333333333,3.716666666666667,12.339192003743436
2022-10-04,26.846,2.2,17.2,8.65,3.3000000000000003,15.298442262669221
2022-10-05,22.787,7.8,15.6,11.533333333333333,1.3083333333333333,18.457741699108038
2022-10-06,16.213,12.2,23.9,16.3,2.466666666666667,21.433284352541403
2022-10-07,12.928,8.3,20.0,13.5375,3.25,19.43231839669853
2022-10-08,17.66,5.6,14.4,11.216666666666667,6.041666666666667,12.600226282678529
2022-10-09,19.223,-1.1,15.0,6.491666666666667,4.6499999999999995,13.402559061286944
2022-10-10,41.394999999999996,1.1,10.0,6.0125,0.9916666666666667,14.988265591543609
2022-10-11,42.03,-1.1,13.9,5.554166666666667,1.7916666666666667,14.834409344763293
2022-10-12,29.16,1.7,18.3,8.808333333333334,1.55,17.353723436175645
2022-10-13,17.706,7.8,17.2,12.299999999999999,6.633333333333334,17.340077213070334
2022-10-14,12.308,16.1,18.3,17.554166666666667,22.691666666666666,16.798266461930435
2022-10-15,11.262,12.8,17.2,15.208333333333334,5.566666666666666,17.740256033831674
2022-10-16,20.615,8.3,17.2,12.166666666666666,3.0416666666666665,17.58689048206837
2022-10-17,28.763,8.9,12.8,10.4,1.9416666666666667,16.883277495381133
2022-10-18,14.212,12.8,16.1,15.145833333333334,11.970833333333333,15.59737183474178
2022-10-19,16.203,8.9,15.0,12.674999999999999,7.304166666666667,15.866499348368558
2022-10-20,35.400999999999996,1.1,12.8,7.5249999999999995,8.204166666666667,11.193840256371303
2022-10-21,38.06,0.0,15.0,7.862500000000001,5.008333333333334,12.773795896674054
2022-10-22,32.917,1.7,17.2,8.379166666666666,3.733333333333333,15.89721774221803
2022-10-23,31.723,4.4,17.8,10.0875,0.45,18.918717531179684
2022-10-24,25.613,12.2,16.7,13.720833333333333,1.5333333333333332,19.75373170945144
2022-10-25,15.21,14.4,18.3,15.945833333333333,0.225,22.79500355725651
2022-10-26,11.47,16.1,17.2,16.570833333333333,4.591666666666667,19.281694320075236
2022-10-27,13.121,10.0,19.4,15.791666666666666,6.05,17.33369497066956
2022-10-28,35.703,2.2,12.2,6.754166666666666,2.3000000000000003,13.129474918239696
2022-10-29,38.082,-1.7,13.9,4.2375,2.908333333333333,12.61994284363486
2022-10-30,35.44,-1.1,18.3,6.270833333333333,2.408333333333333,14.933718081075382
2022-10-31,28.253,2.2,16.1,8.5875,5.175,15.393166699221135
2022-11-01,12.177999999999999,12.2,17.8,14.350000000000001,3.058333333333333,19.301610311668416
2022-11-02,16.79,7.2,17.8,12.604166666666666,3.625,16.9348763324593
2022-11-03,32.643,-1.7,15.0,5.9375,3.2083333333333335,13.974447426774352
2022-11-04,26.014,2.8,17.8,10.1125,4.8,15.708020828914213
2022-11-05,10.869,8.3,21.1,16.383333333333333,11.841666666666667,17.0029736876301
2022-11-06,17.221,16.7,21.7,18.844,15.58,18.836406869346632
2022-11-07,13.387,15.0,23.3,19.087500000000002,15.070833333333333,19.18792995657697
2022-11-08,29.522,5.0,13.9,8.775,11.745833333333332,7.017576972679598
2022-11-09,39.931,-3.3,8.9,2.6041666666666665,2.9000000000000004,9.668164434369995
2022-11-10,26.639,1.1,16.1,9.820833333333333,10.216666666666667,10.770078692619593
2022-11-11,18.049,6.1,18.3,13.475,6.641666666666667,16.356801615528976
2022-11-12,9.719,12.2,22.2,17.645833333333332,14.9,17.802253878265407
2022-11-13,35.297,6.7,12.2,10.2875,6.141666666666667,11.765840023648218
2022-11-14,42.936,-1.1,5.6,2.2708333333333335,9.049999999999999,1.511621525764413
2022-11-15,67.188,-5.6,5.0,-0.3875,0.8583333333333334,11.036364937043858
2022-11-16,64.839,-1.1,7.2,2.716666666666667,7.0,3.6182288129008504
2022-11-17,45.418,-1.1,6.1,2.0124999999999997,5.741666666666667,7.222071851954962
2022-11-18,42.856,-5.0,5.6,-0.3916666666666668,4.333333333333333,6.0974830492962155
2022-11-19,67.67,-5.0,5.0,-0.029166666666666636,3.7916666666666665,6.656714292810325
2022-11-20,73.92399999999999,-3.3,2.8,-0.22916666666666666,8.708333333333334,0.7405516633645784
2022-11-21,55.371,-6.7,2.8,-3.0124999999999997,10.579166666666667,-6.9306187130398795
2022-11-22,35.333999999999996,-2.2,6.7,2.75,6.308333333333334,4.7416617001340216
2022-11-23,45.852,-3.9,7.8,0.42916666666666664,1.7583333333333335,9.732245300053615
2022-11-24,63.362,-7.2,2.8,-1.9583333333333333,2.6333333333333333,6.7373578194919475
2022-11-25,66.972,-3.9,10.0,1.1000000000000003,3.4875000000000003,9.894759937785368
2022-11-26,46.299,-0.6,8.3,4.116666666666666,9.370833333333334,4.058482378412129
2022-11-27,38.574,-3.3,10.6,1.8458333333333332,1.55,12.098263685337635
2022-11-28,31.433,3.9,9.4,7.420833333333333,6.925,8.370707677984297
2022-11-29,38.457,-4.4,3.9,0.03333333333333327,2.025,7.666692861751629
2022-11-30,21.492,-2.8,12.2,5.4125000000000005,12.916666666666666,5.686737158549632
2022-12-01,39.64,0.0,12.2,4.045833333333333,20.2375,0.017390970013372458
2022-12-02,27.233,-1.6,4.1,0.39999999999999997,8.9625,-2.438349728268968
2022-12-03,24.17,0.3,12.8,8.070833333333333,17.233333333333334,5.544910564296029
2022-12-04,27.305,0.0,12.8,5.05,8.9375,5.3159406311551
2022-12-05,39.37,-5.6,7.8,-0.14999999999999994,4.808333333333334,8.643229877301454
2022-12-06,31.249,2.2,10.6,7.120833333333334,7.133333333333333,8.858071295138275
2022-12-07,20.078,7.8,11.1,9.429166666666667,7.266666666666667,9.318583435008833
2022-12-08,23.404,3.9,11.7,8.525,6.633333333333333,9.138319947190075
2022-12-09,31.531,-1.7,5.6,1.6916666666666667,7.9750000000000005,0.5820704476298814
2022-12-10,58.344,-5.6,1.1,-2.4,9.933333333333334,-5.451212964572456
2022-12-11,68.971,-9.4,-4.4,-6.800000000000001,3.8666666666666667,-2.1489288765269223
2022-12-12,44.734,-7.8,-1.1,-5.008333333333334,4.95,-2.9889378735678953
2022-12-13,60.567,-11.7,1.7,-5.666666666666667,3.475,2.9905982193313547
2022-12-14,34.969,-7.2,5.6,-1.0625,10.491666666666667,-4.0108716520054015
2022-12-15,37.947,0.6,6.1,3.2458333333333336,6.058333333333334,4.947427475985013
2022-12-16,25.697,0.6,2.2,1.4500000000000002,7.3,1.343344144555206
2022-12-17,25.193,1.0,1.7,1.1208333333333333,8.666666666666666,-1.52823573931129
2022-12-18,26.049,0.0,2.8,1.375,5.683333333333334,1.8264777422506782
2022-12-19,36.957,-3.3,3.3,-0.1791666666666667,9.641666666666667,-2.5411689820571732
2022-12-20,45.357,-2.2,3.3,0.31666666666666665,7.383333333333333,-0.9696874067956478
2022-12-21,28.738,-3.9,1.7,-0.4749999999999999,2.858333333333333,6.4927641920063515
2022-12-22,51.819,-7.2,3.3,-2.5875,1.9833333333333334,6.872360766012995
2022-12-23,33.809,2.2,12.2,7.6875,25.154166666666665,4.893918039932241
2022-12-24,41.852000000000004,-9.4,7.8,-4.804166666666667,19.133333333333333,-10.668569049271584
2022-12-25,96.111,-10.0,-4.4,-7.791666666666667,10.987499999999999,-12.844252318469971
2022-12-26,80.771,-9.4,0.0,-4.595833333333334,5.841666666666666,-0.8265192661968751
2022-12-27,76.259,-5.6,0.6,-2.4250000000000003,6.366666666666667,-1.0435234610823587
2022-12-28,82.31400000000001,-8.9,0.6,-4.170833333333333,1.0833333333333333,9.129441978700696
2022-12-29,57.158,-5.0,5.0,-0.8083333333333335,0.9,10.326088926434457
2022-12-30,29.658,-4.4,8.9,0.41666666666666674,1.1583333333333332,11.79199897263723
2022-12-31,15.137,-0.6,11.1,4.895833333333333,5.266666666666667,8.878095932107273
2023-01-01,29.458,5.0,12.2,8.8375,4.933333333333334,12.930106487320733
2023-01-02,50.786,-2.8,8.9,2.5500000000000003,0.9,12.874180195588316
2023-01-03,40.586,-3.3,3.9,0.4749999999999999,0.9916666666666667,11.155570762724059
2023-01-04,19.284,2.8,7.2,4.2749999999999995,2.1166666666666667,10.856252065174623
2023-01-05,48.144,-1.1,5.6,1.2041666666666666,7.816666666666666,-0.6688154230435762
2023-01-06,35.453,-2.2,-0.6,-1.325,3.0500000000000003,4.30903522333885
2023-01-07,53.108,-4.4,2.2,-1.0708333333333333,1.6666666666666667,8.03868577268281
2023-01-08,63.81,-10.0,-0.6,-4.195833333333334,4.091666666666667,0.008756879188999589
2023-01-09,39.695,-7.2,1.7,-3.0124999999999997,2.6333333333333333,5.21829301622335
2023-01-10,57.394,-6.1,0.0,-2.725,4.891666666666667,2.9618003269012796
2023-01-11,43.063,-11.7,-2.2,-7.245833333333334,1.125,5.007956210246857
2023-01-12,69.223,-8.9,2.8,-3.4916666666666667,1.925,7.056003106774874
2023-01-13,18.388,2.8,12.2,8.475,15.762500000000001,6.632291343419898
2023-01-14,38.068,-0.6,8.3,1.2541666666666667,8.845833333333333,-0.5556824311550745
2023-01-15,86.228,-3.3,0.0,-1.6083333333333334,11.591666666666667,-5.560127973428302
2023-01-16,67.272,-3.3,0.0,-1.6916666666666667,10.424999999999999,-5.3541254497696285
2023-01-17,56.673,-1.1,5.6,0.7374999999999999,4.95,3.546073651967822
2023-01-18,24.252,-1.7,7.2,2.15,1.925,11.419518623252829
2023-01-19,45.683,-2.2,3.9,2.1999999999999997,4.141666666666667,6.877285637488214
2023-01-20,29.669999999999998,-1.1,1.1,-0.4000000000000001,6.966666666666666,-2.2450036291204527
2023-01-21,38.527,-9.4,-1.1,-4.654166666666667,2.7916666666666665,4.465547849685448
